text,sentiment
"@USER Sir I am standing at Dhoula Kuan at Delhi from last 2 hours and there is no bus to Alwar via Firozpur Jhirka.
There are many buses from Delhi to Alwar Via Rewari &amp; it is almost empty with the 5/10 passengers.

Kindly request to start a few buses to Alwar Via Firozpur.",1
Very surprised to note RSRTC withdraw Volvo bus service from Jaipur- Delhi via New Delhi- mumbai mega higway. Can’t imagine any reason for doing this blunder. This service were so convenient for the passengers @USER @USER @USER @USER,1
@USER I would like to know if anyone has actually travelled from Delhi to Mumbai by taxi with these kinds of rates.,0
"@USER @USER @USER @USER @USER @USER @USER 1993 bom blast, mumbai hamala, 1989 -90 Kashmiri mass murders, Godhara kand,Muzafar, Delhi, bus BEST bomb blast,  1947 separation based on religion , whre are u man , weak-up HTTPURL",0
"@USER 
Jai Mata Di traveling from Katra to New Delhi on vande Bharat train it's not clean even in ist ac executive class. This train is pride of India.",1
@USER @USER Roads / flyovers are closed in Delhi ncr..... Long lines at airports....train stations are over crowded...our beautiful Delhi is collapsing,1
"Vikas Marg,DL92.I record it after seeing 9/10 buses run away w/o boarding passengers! As bus stand had students of X-XII,going2🏠after exam! it's 2pm. bus #1PC0757
If its in Delhi: imagine how govt. school students r treated in India. Is it a model state?
@USER @USER HTTPURL",1
"19TH EVEXPO DELHI 2023 (ELECTRIC VEHICLES EXPO IN INDIA)
VISIT: FUJIYAMA POWER SYSTEMS PVT. LTD. (LANYARD PARTNER)

Entry free for visitor
Please click on the link for free visitor registration –
HTTPURL

#EVExpo #EV
#GoGreen #ElectricVehicles #PollutionFreeNation HTTPURL",0
@USER @USER @USER @USER Learned DTC officials are requested to kindly extend all bus routes ending at Dhoula Kuan to Uttam Nagar via cantt and Sagar Pur immediately in the interest of lacs of people of this area. Thanks,0
"@USER @USER Inconvenience caused to passengers is highly regretted. Further, it is informed that said bus number is not in administrative control of DTC. However, your complaint is being forwarded to @USER and Regional Managers of DTC too for taking necessary action please.",1
"@USER kindly check bus no. DL 1PC 8893 red color in AC bus AC is not functioning and is going on road without proper AC functioning, however  passengers are paying AC bus fare.
Kindly see it .",1
"India's bullet train to run by August 2026.....
#BulletTrain #Delhi #HogaKaiseNahi #DeepikaPadukone #ViratKohli HTTPURL",0
"Delhi Darshan &amp; Sightseeing Tour By AC Luxury Volvo Bus We are one of the Best Tour and Travel Companies in India. providing the Delhi Sightseeing Tour by Luxury Volvo Bus, and Delhi Darshan Tour by AC Volvo Bus.
Call us: +91-9999444497
Visit us: HTTPURL
#delhi HTTPURL",0
"@USER 
Train number 12553
Mfp to New Delhi my PNR NUMBER 6114300162 
Someone taken my seat please how can take my seat",1
"11078 train jhellum express 15/03/2023 at now Delhi  SL are a local without ticket traveler occupied ticket traveler seat TTE not he is going to pta nhi kha gaya hai ayya hi nhi @USER ,@USER ,@USER",1
"Bus stop vanished.
Encroachment on footpath.
@USER @USER @USER @USER @USER @USER  @USER HTTPURL",1
"Train No. 12004 Delhi Lucknow shatabdi, Coach 11 on 15 March 2023 .... the TT and pantry staff are kind of people required to promote the Indian Ethos of Atithi Devo Bhava. Much appropriate @USER @USER @USER @USER",2
"I had booked a bus on 15th, and the arrival time of that bus was 7am but the bus reached Akshardham Delhi at 1pm, due to bus I could not go to office.
And when I complained about it in Red Bus, Red Bus did not even take responsibility for it.",1
"When u book a ticket for Shatabdi or Rajdhani, in the break up of fare, the extra charge is for 'express charges'.
R there any rules that if the train gets late by more than an hour then they will return the express charges?? If someone knows, Plz let me know..
 @USER",1
I request to irctc Azamgarh to Delhi train no.12226 kaifiyat Express service is not good and this time very slow running in route I suggest to @USER,1
@USER Sir kindly consider Vande Bharat train on Delhi-Amritsar route too. Regards,0
Been trying for half an hour but no uber driver wants to drive 17 kilometres from delhi to gurgaon. @USER @USER why can't you simply come up with a system where you make it easier that cross city bookings only goes to those drivers who want to ?,1
"DTC bus driver talking over the phone while driving (check mirror).
DL1PC8940
Bus route no. 764
Electric Bus
Date: March 10, 2023
Time: 12.11 pm
Near Sarvapriya Vihar
@USER @USER @USER @USER HTTPURL",1
"@USER My bus pass application got rejected please tell me when will i get my money refunded
Name - SUMIT DEY
BUS pass ID - 7502032357333 HTTPURL",0
"@USER train no 12015 new delhi ajmer Shatabdi, coach C2 toilets overflowing",1
"Bus no 623
DL1PC6474
Bus stand: Pt college Kotla
Time: 7:16
Even though I was standing near the gate, the bus driver didn't stop the bus on the stand &amp; when asked to stop, he started arguing badly. He even stooped to the level of threatening me. 
Are DTC buses safe?
@USER",1
Is traveling with uber alone is safe in new delhi ? @USER @USER,0
"Today, I had one of the most amazing Uber ride from Delhi to Sonepat. It's common for drivers to cancel rides once they find out the destination, and on top of that, intercity charges can be exorbitantly high. However, this time was different.",2
"@USER DL10GD2352 Ola S1
Ticket I'd 3549419
Bought Jan 2023
Delhi Subsidy Application Email Not Received!
Delivered @ Pitampura Ola Experience Center-Delhi",0
"@USER today a driver threatened to physically harm me for not paying EXTRA money!
Details: DL 1RTA 2078 (Delhi)
Name: Ravinder

@USER @USER @USER pls take care if he is present in your pltfrm too!

#delhi #tourism #safety",1
"@USER During peak traffic time in Delhi, I am unable to get any cabs across any category. Most of them divert my booking and those who confirm also divert within a minute. Just not dependable at all and I'm so late. I used ola and got a cab very fast. Very bad experience.",1
"Hello everyone, My grandmother went to Vrindavan and Mathura yesterday with her family. Yesterday when they were in Delhi, my grandmother and aunt going by a rickshaw a bag stealer came with a bike and try to snatch my grandmother's purse.",0
"@USER 
@USER
I was traveling from lucknow to new delhi on 12/3/23 at 9:30 pm . The bus got breakdown on agra expressway at 2:30am and driver start calling to department but no one has picked the call and some how the driver has taken the bus in agra fort depot. HTTPURL",1
"@USER @USER @USER Inconvenience caused is regretted. However, it is stated that speed of DTC buses are being monitored regularly to avoid on road accident and defective buses are not being allowed to perform the duty. It is requested to share the bus no. date &amp; time if found any discrepancy pl.",0
"#TrafficAlert

Traffic is affected in the carriageway from Ashram towards Sarai Kale Khan due to breakdown of a bus at Maharani Bagh. Kindly avoid the stretch, tweets #Delhi Traffic Police HTTPURL",0
"Dear @USER 
There seems to be a glitch in the system. Fare was showing 449 while when I reached the location it showed 1162. Can you please explain how can someone travel 57.01 km in 30 mins?
I live in Gurgaon and had to reach Delhi, how and why will I go into the city? HTTPURL",1
"DTC Bus Noida  to  dhaula  kaun 392 never  run  AC every  time  saying AC  not  working why  I'm  paying to AC  charges 
#DTC #DTCG @USER @USER @USER @USER",1
"@USER Hi Bhavish, I am extremely happy with this @USER driver Mr.Uday Roy, for his honesty of returning my mobile. I was travelling in Delhi, mobile had fallen off frm my pocket. From ola customer support got his number and followed up, he promptly responded and returned it",2
"@USER @USER Really delhi AC buses r cheaper than Hyderabad ordinary buses. 

I went to Delhi and taken ac bus in January . For 3 stops 10 rs. Conductor has taken from me.",2
"@USER Great initiative sir. I would like to bring your kind notice that prime train Rajdhani Exp. from Bilaspur to New Delhi is highly neglected. No water in toilets, running too late and poor quality of food.",1
@USER huge traffic jam at NH 8 Delhi-Gurgaon expressway towardsgurgaon. Not even a single marshall to control traffic. HTTPURL,1
"@USER @USER @USER @USER @USER I was traveling from Rohini to Jahangir Puri by Route No. 165A bus.  I told the driver before coming to my bus stand, but he said get down at the next stand, the bus won't stop here.  And the driver dropped me at the next bus stand which was 1 kilometer ahead of my stand.",1
@USER There are no fix timings of Staff Bus (of RH-01 Depot) scheduled between RH-01 Depot to Rohini Sec 37 depot. Kindly look into this.,1
"Uber charge wrong for canceltion I am book ride Delhi to meerut cab came but to dirty and AC not working drive charge with for cancel the 360 
@USER",1
@USER @USER very poor quality of stand my stand is broken 5 times Delhi gm not picking up call and just ignoreing no on is here to help and send valley and taken ur bulsshit ola care +++++ HTTPURL,1
"@USER @USER 
Cheated yesterday night while traveling from New Delhi Airport Terminal 3 to U Block Gurgaon.The fare shown was Rs573 ,after reaching the destination it showed me Rs1677.Refund me the rest amount of Rs 1104 in my Bank Account.6360657674- registered mobile no. HTTPURL",1
"@USER @USER @USER Sir, Right now I am traveling in Train no. 12029 ( C11/Seat-9) from New Delhi to Ambala Cantt. Condition of Train is very bad. I have travelled every month in this train. I have not seen a single improvement in this train since 2021.",1
@USER hi sir i want to know that why the catering people are refusing for the food at night time in train no 12214 which start at 22:10 from delhi,1
"Book CAR Delhi to Outstation
HTTPURL
#taxi #cabs HTTPURL",0
"@USER I m traveling in train no 22823 from tata to New Delhi I hv selected no food I m asking breakfast on chargeable basis they are not providing my seat no 19 in A2 coach 
82922 49249",1
"@USER why train 04529 is running 4+ hr late, i have another connecting train from Lucknow to Delhi but train departed before I reached Lucknow station, please help me 🙏",1
Uber is looting people in india i booked an uber from delhi airport terminal 2 and reached my destination in patparganj east delhi fare showed me the amount of 715 and the final fare qas 1902 theres no contact thru which i can contact the company please stop looting people. @USER HTTPURL,1
